shipment_id,order_date,promised_delivery_date,delivery_date,warehouse,region,carrier,product_category,quantity,inventory_on_hand,shipping_cost,delivery_status
SHP101793,2024-03-12,2024-03-15,2024-03-16,Calgary WH,Alberta,UPS,Electronics,179,2737,103.16,Late
SHP101794,2024-10-03,2024-10-09,2024-10-09,Calgary WH,British Columbia,UPS,Electronics,86,3495,120.92,On Time
SHP101795,2024-09-30,2024-10-04,2024-10-12,Vancouver WH,Alberta,UPS,Electronics,133,4834,296.87,Late
SHP101796,2024-11-15,2024-11-21,2024-11-18,Montreal WH,Alberta,Canada Post,Home Goods,95,3257,239.23,On Time
SHP101797,2024-12-03,2024-12-12,2024-12-16,Calgary WH,Quebec,UPS,Medical Supplies,13,3877,39.99,Late
SHP101798,2024-04-04,2024-04-11,2024-04-08,Montreal WH,British Columbia,UPS,Home Goods,28,981,264.28,On Time
SHP101799,2024-06-14,2024-06-23,2024-06-19,Calgary WH,Quebec,FedEx,Home Goods,84,2476,197.32,On Time
SHP101800,2024-02-01,2024-02-07,2024-02-09,Calgary WH,Quebec,FedEx,Home Goods,62,2088,269.37,Late
SHP101801,2024-01-11,2024-01-19,2024-01-25,Vancouver WH,Ontario,DHL,Medical Supplies,93,2952,115.68,Late
SHP101802,2024-10-27,2024-10-30,2024-10-31,Calgary WH,British Columbia,DHL,Home Goods,87,1011,150.07,Late
SHP101803,2024-08-04,2024-08-07,2024-08-14,Toronto WH,Ontario,DHL,Home Goods,24,3464,270.94,Late
SHP101804,2024-10-15,2024-10-21,2024-10-24,Toronto WH,Ontario,DHL,Medical Supplies,98,2750,96.32,Late
SHP101805,2024-04-11,2024-04-14,2024-04-16,Vancouver WH,Quebec,FedEx,Home Goods,7,2126,276.34,Late
SHP101806,2024-09-23,2024-10-01,2024-10-07,Montreal WH,Alberta,FedEx,Electronics,166,4812,251.98,Late
SHP101807,2024-08-01,2024-08-10,2024-08-03,Montreal WH,British Columbia,FedEx,Apparel,37,3861,294.56,On Time
SHP101808,2024-06-27,2024-06-30,2024-06-29,Montreal WH,Alberta,UPS,Home Goods,68,2591,110.79,On Time
SHP101809,2024-03-28,2024-04-03,2024-03-30,Toronto WH,Quebec,UPS,Apparel,170,1473,86.01,On Time
SHP101810,2024-02-10,2024-02-15,2024-02-12,Montreal WH,Quebec,DHL,Home Goods,86,2521,112.64,On Time
SHP101811,2024-03-16,2024-03-21,2024-03-25,Montreal WH,Quebec,UPS,Home Goods,133,1165,287.3,Late
SHP101812,2024-02-15,2024-02-19,2024-02-19,Vancouver WH,Quebec,Canada Post,Electronics,192,3322,113.26,On Time
SHP101813,2024-06-08,2024-06-11,2024-06-15,Montreal WH,Quebec,FedEx,Medical Supplies,178,609,178.26,Late
SHP101814,2024-03-20,2024-03-29,2024-03-24,Toronto WH,Quebec,DHL,Apparel,87,2183,133.03,On Time
SHP101815,2024-11-05,2024-11-11,2024-11-17,Toronto WH,Alberta,DHL,Medical Supplies,15,2531,130.94,Late
SHP101816,2024-03-26,2024-03-29,2024-04-01,Toronto WH,Ontario,Canada Post,Electronics,123,2861,74.15,Late
SHP101817,2024-04-01,2024-04-08,2024-04-15,Vancouver WH,Alberta,UPS,Electronics,107,4650,170.38,Late
SHP101818,2024-05-27,2024-06-04,2024-06-10,Vancouver WH,British Columbia,DHL,Apparel,181,1655,257.83,Late
SHP101819,2024-06-09,2024-06-12,2024-06-17,Calgary WH,Alberta,UPS,Medical Supplies,153,1755,33.86,Late
SHP101820,2024-07-20,2024-07-23,2024-07-23,Montreal WH,Quebec,UPS,Electronics,89,45,268.98,On Time
SHP101821,2024-08-29,2024-09-03,2024-09-05,Vancouver WH,Alberta,Canada Post,Home Goods,125,1259,206.33,Late
SHP101822,2024-12-18,2024-12-26,2025-01-01,Toronto WH,Ontario,DHL,Home Goods,113,4638,192.69,Late
SHP101823,2024-01-02,2024-01-08,2024-01-09,Toronto WH,British Columbia,UPS,Home Goods,137,3232,195.25,Late
SHP101824,2024-08-12,2024-08-15,2024-08-24,Vancouver WH,Alberta,UPS,Medical Supplies,166,1451,102.96,Late
SHP101825,2024-10-15,2024-10-20,2024-10-19,Vancouver WH,Ontario,Canada Post,Home Goods,150,2118,136.24,On Time
SHP101826,2024-08-20,2024-08-24,2024-08-27,Vancouver WH,Alberta,Canada Post,Home Goods,107,2567,243.8,Late
SHP101827,2024-03-17,2024-03-25,2024-03-28,Calgary WH,British Columbia,UPS,Electronics,87,1992,105.79,Late
SHP101828,2024-04-25,2024-04-30,2024-05-06,Toronto WH,Alberta,Canada Post,Electronics,177,3123,151.61,Late
SHP101829,2024-06-02,2024-06-07,2024-06-08,Calgary WH,Quebec,UPS,Home Goods,68,2340,25.5,Late
SHP101830,2024-04-12,2024-04-21,2024-04-25,Calgary WH,Alberta,DHL,Home Goods,15,4907,225.4,Late
SHP101831,2024-07-12,2024-07-17,2024-07-15,Montreal WH,Ontario,FedEx,Electronics,65,1488,136.96,On Time
SHP101832,2024-06-14,2024-06-23,2024-06-24,Toronto WH,Alberta,Canada Post,Apparel,54,1573,167.1,Late
SHP101833,2024-12-24,2024-12-27,2025-01-02,Toronto WH,Ontario,FedEx,Medical Supplies,158,4962,52.11,Late
SHP101834,2024-03-30,2024-04-02,2024-04-03,Vancouver WH,British Columbia,UPS,Medical Supplies,93,2427,297.68,Late
SHP101835,2024-06-22,2024-06-26,2024-07-01,Vancouver WH,Alberta,UPS,Electronics,20,1766,104.69,Late
SHP101836,2024-05-01,2024-05-08,2024-05-11,Montreal WH,British Columbia,UPS,Medical Supplies,33,3549,197.8,Late
SHP101837,2024-05-22,2024-05-29,2024-05-26,Calgary WH,British Columbia,FedEx,Electronics,100,2309,182.75,On Time
SHP101838,2024-04-15,2024-04-22,2024-04-19,Vancouver WH,Alberta,UPS,Electronics,77,4675,239.83,On Time
SHP101839,2024-10-31,2024-11-09,2024-11-03,Vancouver WH,Ontario,Canada Post,Electronics,135,2404,102.27,On Time
SHP101840,2024-12-25,2025-01-02,2025-01-03,Toronto WH,British Columbia,DHL,Electronics,136,1442,231.66,Late
SHP101841,2024-11-12,2024-11-20,2024-11-23,Toronto WH,British Columbia,DHL,Apparel,156,4793,127.1,Late
SHP101842,2024-05-02,2024-05-06,2024-05-04,Vancouver WH,Alberta,Canada Post,Home Goods,173,1976,135.13,On Time
SHP101843,2024-01-09,2024-01-17,2024-01-18,Toronto WH,Alberta,DHL,Home Goods,107,3973,208.36,Late
SHP101844,2024-09-18,2024-09-25,2024-09-26,Montreal WH,Alberta,FedEx,Apparel,120,2490,239.6,Late
SHP101845,2024-03-13,2024-03-20,2024-03-21,Vancouver WH,Alberta,UPS,Medical Supplies,74,725,206.72,Late
SHP101846,2024-12-24,2024-12-29,2024-12-28,Toronto WH,Alberta,UPS,Medical Supplies,11,3803,271.97,On Time
SHP101847,2024-08-10,2024-08-18,2024-08-12,Montreal WH,Quebec,UPS,Home Goods,31,4381,99.84,On Time
SHP101848,2024-02-10,2024-02-13,2024-02-15,Toronto WH,Alberta,FedEx,Medical Supplies,12,3827,272.17,Late
SHP101849,2024-07-22,2024-07-25,2024-08-01,Toronto WH,Ontario,FedEx,Home Goods,124,4665,56.64,Late
SHP101850,2024-09-20,2024-09-25,2024-09-26,Toronto WH,British Columbia,FedEx,Home Goods,78,3619,204.67,Late
SHP101851,2024-11-23,2024-11-28,2024-11-25,Vancouver WH,Ontario,Canada Post,Apparel,179,2887,173.34,On Time
SHP101852,2024-06-26,2024-07-01,2024-07-02,Calgary WH,Ontario,FedEx,Medical Supplies,172,497,158.5,Late
SHP101853,2024-12-13,2024-12-16,2024-12-27,Toronto WH,Quebec,DHL,Apparel,96,3976,107.06,Late
SHP101854,2024-11-13,2024-11-20,2024-11-22,Montreal WH,Alberta,Canada Post,Home Goods,50,704,161.05,Late
SHP101855,2024-03-24,2024-03-29,2024-04-02,Vancouver WH,British Columbia,Canada Post,Home Goods,117,4657,65.3,Late
SHP101856,2024-11-13,2024-11-17,2024-11-19,Vancouver WH,Ontario,Canada Post,Home Goods,17,4127,123.41,Late
SHP101857,2024-04-20,2024-04-29,2024-05-03,Montreal WH,Alberta,FedEx,Electronics,163,3681,47.63,Late
SHP101858,2024-09-07,2024-09-12,2024-09-17,Toronto WH,Alberta,Canada Post,Electronics,129,4138,180.12,Late
SHP101859,2024-01-07,2024-01-16,2024-01-09,Calgary WH,Quebec,FedEx,Electronics,157,1916,46.82,On Time
SHP101860,2024-03-24,2024-03-30,2024-03-29,Toronto WH,Quebec,FedEx,Apparel,179,1374,64.9,On Time
SHP101861,2024-07-26,2024-07-31,2024-07-30,Montreal WH,Quebec,Canada Post,Home Goods,64,1845,43.93,On Time
SHP101862,2024-11-09,2024-11-12,2024-11-12,Vancouver WH,British Columbia,UPS,Medical Supplies,132,4654,126.77,On Time
SHP101863,2024-01-22,2024-01-30,2024-01-31,Calgary WH,Ontario,UPS,Apparel,87,1436,255.75,Late
SHP101864,2024-01-03,2024-01-08,2024-01-11,Vancouver WH,Quebec,Canada Post,Apparel,156,3090,273.93,Late
SHP101865,2024-05-06,2024-05-14,2024-05-16,Montreal WH,Quebec,UPS,Apparel,16,1370,40.13,Late
SHP101866,2024-10-23,2024-10-29,2024-10-26,Toronto WH,Quebec,DHL,Medical Supplies,63,1928,197.67,On Time
SHP101867,2024-07-06,2024-07-10,2024-07-11,Calgary WH,Ontario,DHL,Home Goods,76,1636,211.63,Late
SHP101868,2024-12-27,2025-01-04,2025-01-03,Vancouver WH,Ontario,FedEx,Electronics,181,91,169.46,On Time
SHP101869,2024-01-14,2024-01-23,2024-01-26,Vancouver WH,Quebec,UPS,Home Goods,85,1843,206.76,Late
SHP101870,2024-01-12,2024-01-19,2024-01-16,Vancouver WH,Quebec,DHL,Home Goods,109,184,85.43,On Time
SHP101871,2024-03-27,2024-04-01,2024-04-05,Toronto WH,Alberta,Canada Post,Apparel,17,4823,157.1,Late
SHP101872,2024-01-12,2024-01-18,2024-01-16,Calgary WH,Quebec,UPS,Apparel,168,1571,129.45,On Time
SHP101873,2024-01-25,2024-01-31,2024-02-07,Toronto WH,British Columbia,DHL,Apparel,141,831,45.12,Late
SHP101874,2024-10-27,2024-11-04,2024-11-10,Toronto WH,British Columbia,DHL,Electronics,180,4440,195.16,Late
SHP101875,2024-08-30,2024-09-03,2024-09-13,Toronto WH,Quebec,Canada Post,Electronics,58,2125,158.66,Late
SHP101876,2024-05-01,2024-05-04,2024-05-04,Montreal WH,Ontario,FedEx,Electronics,165,4262,97.05,On Time
SHP101877,2024-05-26,2024-05-31,2024-06-09,Montreal WH,Alberta,Canada Post,Home Goods,79,263,152.63,Late
SHP101878,2024-02-24,2024-03-01,2024-03-09,Montreal WH,Ontario,FedEx,Apparel,61,1286,237.08,Late
SHP101879,2024-08-25,2024-08-29,2024-08-29,Calgary WH,Quebec,DHL,Medical Supplies,113,1529,244.46,On Time
SHP101880,2024-12-21,2024-12-28,2025-01-02,Toronto WH,British Columbia,FedEx,Home Goods,121,1808,201.87,Late
SHP101881,2024-06-21,2024-06-27,2024-06-28,Toronto WH,Alberta,DHL,Electronics,34,1877,150.97,Late
SHP101882,2024-08-08,2024-08-12,2024-08-11,Montreal WH,Ontario,DHL,Medical Supplies,70,1749,181.21,On Time
SHP101883,2024-04-28,2024-05-01,2024-05-07,Toronto WH,Ontario,UPS,Medical Supplies,17,1909,127.8,Late
SHP101884,2024-11-04,2024-11-07,2024-11-06,Toronto WH,Quebec,FedEx,Apparel,20,2623,55.44,On Time
SHP101885,2024-07-01,2024-07-07,2024-07-09,Vancouver WH,Alberta,FedEx,Medical Supplies,59,1197,127.97,Late
SHP101886,2024-10-14,2024-10-23,2024-10-17,Toronto WH,British Columbia,FedEx,Electronics,69,2478,168.49,On Time
SHP101887,2024-11-02,2024-11-08,2024-11-13,Vancouver WH,Quebec,Canada Post,Apparel,161,4863,187.67,Late
SHP101888,2024-10-26,2024-11-03,2024-11-08,Toronto WH,Alberta,UPS,Medical Supplies,102,2510,282.02,Late
SHP101889,2024-03-22,2024-03-27,2024-03-29,Calgary WH,Ontario,UPS,Apparel,120,100,237.65,Late
SHP101890,2024-07-29,2024-08-02,2024-08-11,Montreal WH,Quebec,UPS,Medical Supplies,145,3087,62.56,Late
SHP101891,2024-05-29,2024-06-04,2024-06-01,Vancouver WH,Ontario,Canada Post,Home Goods,57,1919,68.77,On Time
SHP101892,2024-02-06,2024-02-11,2024-02-09,Montreal WH,Ontario,FedEx,Home Goods,83,2291,48.14,On Time
SHP101893,2024-12-17,2024-12-25,2024-12-28,Vancouver WH,Quebec,FedEx,Electronics,129,3320,226.69,Late
SHP101894,2024-11-07,2024-11-12,2024-11-21,Vancouver WH,Quebec,FedEx,Home Goods,13,104,217.71,Late
SHP101895,2024-12-26,2025-01-01,2025-01-04,Vancouver WH,Quebec,UPS,Home Goods,155,693,296.18,Late
SHP101896,2024-02-28,2024-03-02,2024-03-12,Calgary WH,Quebec,UPS,Home Goods,198,3240,166.17,Late
SHP101897,2024-05-10,2024-05-14,2024-05-13,Toronto WH,Quebec,DHL,Medical Supplies,187,3491,251.4,On Time
SHP101898,2024-07-20,2024-07-24,2024-07-28,Vancouver WH,Ontario,Canada Post,Medical Supplies,6,3392,181.4,Late
SHP101899,2024-08-30,2024-09-02,2024-09-03,Calgary WH,British Columbia,Canada Post,Apparel,97,4913,264.74,Late
SHP101900,2024-02-04,2024-02-13,2024-02-13,Vancouver WH,British Columbia,UPS,Medical Supplies,94,2268,221.89,On Time
SHP101901,2024-04-02,2024-04-08,2024-04-10,Toronto WH,Quebec,DHL,Home Goods,110,3783,200.01,Late
SHP101902,2024-07-25,2024-07-29,2024-08-03,Vancouver WH,Ontario,FedEx,Medical Supplies,151,3512,178.23,Late
SHP101903,2024-12-18,2024-12-24,2024-12-26,Calgary WH,British Columbia,UPS,Electronics,138,889,222.43,Late
SHP101904,2024-11-27,2024-12-05,2024-12-09,Toronto WH,British Columbia,Canada Post,Apparel,51,789,137.5,Late
SHP101905,2024-10-31,2024-11-06,2024-11-07,Calgary WH,British Columbia,Canada Post,Apparel,147,4648,47.04,Late
SHP101906,2024-12-15,2024-12-20,2024-12-29,Toronto WH,Ontario,Canada Post,Medical Supplies,51,4939,31.2,Late
SHP101907,2024-07-31,2024-08-03,2024-08-08,Toronto WH,Quebec,FedEx,Home Goods,87,658,154.13,Late
SHP101908,2024-06-07,2024-06-16,2024-06-13,Montreal WH,Quebec,Canada Post,Apparel,68,1018,187.8,On Time
SHP101909,2024-01-24,2024-01-30,2024-02-01,Montreal WH,Quebec,FedEx,Electronics,84,1953,42.08,Late
SHP101910,2024-10-19,2024-10-28,2024-10-21,Montreal WH,Alberta,FedEx,Electronics,42,1190,100.33,On Time
SHP101911,2024-01-04,2024-01-13,2024-01-06,Toronto WH,Alberta,FedEx,Apparel,57,3706,110.17,On Time
SHP101912,2024-08-07,2024-08-15,2024-08-17,Vancouver WH,Alberta,UPS,Home Goods,196,3657,177.58,Late
SHP101913,2024-12-29,2025-01-05,2025-01-04,Calgary WH,Ontario,FedEx,Home Goods,166,4846,97.98,On Time
SHP101914,2024-01-20,2024-01-23,2024-02-03,Calgary WH,British Columbia,DHL,Medical Supplies,62,2296,46.78,Late
SHP101915,2024-05-31,2024-06-09,2024-06-06,Calgary WH,British Columbia,Canada Post,Medical Supplies,7,774,66.16,On Time
SHP101916,2024-02-19,2024-02-23,2024-02-23,Montreal WH,Ontario,UPS,Apparel,112,2811,68.71,On Time
SHP101917,2024-06-25,2024-06-30,2024-07-01,Toronto WH,Ontario,Canada Post,Medical Supplies,199,1380,255.95,Late
SHP101918,2024-04-05,2024-04-09,2024-04-09,Montreal WH,Quebec,FedEx,Medical Supplies,178,3182,99.61,On Time
SHP101919,2024-04-14,2024-04-22,2024-04-24,Vancouver WH,Quebec,UPS,Medical Supplies,180,4787,220.11,Late
SHP101920,2024-09-06,2024-09-14,2024-09-16,Toronto WH,Alberta,DHL,Electronics,26,4814,178.99,Late
SHP101921,2024-04-26,2024-04-30,2024-05-03,Calgary WH,Alberta,FedEx,Medical Supplies,154,4329,293.57,Late
SHP101922,2024-12-19,2024-12-22,2024-12-21,Montreal WH,Ontario,Canada Post,Apparel,19,3097,96.39,On Time
SHP101923,2024-08-15,2024-08-19,2024-08-23,Montreal WH,Alberta,DHL,Home Goods,9,1404,64.34,Late
SHP101924,2024-03-06,2024-03-12,2024-03-14,Vancouver WH,British Columbia,FedEx,Medical Supplies,61,3801,34.57,Late
SHP101925,2024-11-30,2024-12-04,2024-12-11,Vancouver WH,Ontario,DHL,Home Goods,20,1369,87.47,Late
SHP101926,2024-09-18,2024-09-23,2024-09-29,Montreal WH,Ontario,FedEx,Medical Supplies,106,2064,211.54,Late
SHP101927,2024-10-21,2024-10-26,2024-10-26,Vancouver WH,British Columbia,UPS,Apparel,50,2292,43.87,On Time
SHP101928,2024-08-30,2024-09-06,2024-09-08,Calgary WH,Quebec,FedEx,Electronics,81,2765,88.52,Late
SHP101929,2024-07-04,2024-07-09,2024-07-11,Vancouver WH,Quebec,UPS,Apparel,150,2817,259.49,Late
SHP101930,2024-09-02,2024-09-06,2024-09-07,Vancouver WH,British Columbia,FedEx,Electronics,141,716,183.23,Late
SHP101931,2024-05-04,2024-05-09,2024-05-09,Montreal WH,British Columbia,FedEx,Medical Supplies,140,4040,39.47,On Time
SHP101932,2024-09-24,2024-09-27,2024-09-27,Montreal WH,Alberta,Canada Post,Medical Supplies,10,1711,33.35,On Time
SHP101933,2024-05-10,2024-05-19,2024-05-13,Toronto WH,Ontario,DHL,Electronics,65,1225,37.11,On Time
SHP101934,2024-08-24,2024-08-29,2024-09-06,Toronto WH,Alberta,DHL,Apparel,158,8,283.73,Late
SHP101935,2024-01-18,2024-01-24,2024-01-23,Montreal WH,British Columbia,DHL,Apparel,8,597,257.96,On Time
SHP101936,2024-02-09,2024-02-12,2024-02-15,Vancouver WH,Alberta,FedEx,Electronics,149,4118,256.58,Late
SHP101937,2024-01-21,2024-01-28,2024-01-30,Vancouver WH,British Columbia,FedEx,Medical Supplies,22,1608,278.78,Late
SHP101938,2024-08-12,2024-08-18,2024-08-19,Toronto WH,Alberta,FedEx,Electronics,18,3031,161.47,Late
SHP101939,2024-12-20,2024-12-24,2024-12-25,Toronto WH,Alberta,UPS,Medical Supplies,194,3667,89.26,Late
SHP101940,2024-10-08,2024-10-17,2024-10-22,Toronto WH,Quebec,UPS,Electronics,176,2246,132.38,Late
SHP101941,2024-01-08,2024-01-12,2024-01-20,Calgary WH,British Columbia,Canada Post,Medical Supplies,172,3626,221.28,Late
SHP101942,2024-04-09,2024-04-18,2024-04-17,Calgary WH,Alberta,FedEx,Electronics,9,4071,265.29,On Time
SHP101943,2024-08-27,2024-09-05,2024-09-05,Toronto WH,Ontario,DHL,Home Goods,195,2822,141.83,On Time
SHP101944,2024-03-27,2024-03-31,2024-03-30,Vancouver WH,Alberta,DHL,Medical Supplies,54,91,169.91,On Time
SHP101945,2024-10-24,2024-10-30,2024-11-06,Toronto WH,Alberta,Canada Post,Apparel,26,850,280.9,Late
SHP101946,2024-01-14,2024-01-20,2024-01-22,Calgary WH,Ontario,DHL,Electronics,94,1107,50.1,Late
SHP101947,2024-11-29,2024-12-08,2024-12-02,Vancouver WH,British Columbia,Canada Post,Apparel,100,299,261.44,On Time
SHP101948,2024-01-02,2024-01-08,2024-01-05,Calgary WH,Quebec,FedEx,Electronics,26,2343,64.61,On Time
SHP101949,2024-10-19,2024-10-28,2024-10-28,Vancouver WH,Quebec,DHL,Apparel,34,1477,155.48,On Time
SHP101950,2024-11-20,2024-11-29,2024-11-23,Calgary WH,Quebec,FedEx,Apparel,8,1082,81.16,On Time
SHP101951,2024-02-10,2024-02-13,2024-02-22,Vancouver WH,Ontario,UPS,Electronics,138,2956,188.83,Late
SHP101952,2024-11-13,2024-11-21,2024-11-23,Vancouver WH,Alberta,DHL,Electronics,48,2918,176.4,Late
SHP101953,2024-11-11,2024-11-14,2024-11-24,Vancouver WH,British Columbia,UPS,Apparel,183,1365,126.4,Late
SHP101954,2024-04-20,2024-04-24,2024-04-22,Vancouver WH,Alberta,DHL,Apparel,107,2800,261.72,On Time
SHP101955,2024-01-14,2024-01-22,2024-01-24,Montreal WH,Quebec,FedEx,Apparel,54,3536,204.75,Late
SHP101956,2024-08-18,2024-08-23,2024-08-20,Calgary WH,Alberta,Canada Post,Medical Supplies,168,3951,221.94,On Time
SHP101957,2024-03-24,2024-03-28,2024-04-04,Calgary WH,Ontario,FedEx,Medical Supplies,119,2109,62.18,Late
SHP101958,2024-05-09,2024-05-16,2024-05-23,Montreal WH,Ontario,FedEx,Home Goods,143,775,267.29,Late
SHP101959,2024-08-18,2024-08-21,2024-08-29,Vancouver WH,British Columbia,FedEx,Medical Supplies,81,1452,66.77,Late
SHP101960,2024-11-21,2024-11-27,2024-11-24,Vancouver WH,British Columbia,DHL,Medical Supplies,146,1681,82.38,On Time
SHP101961,2024-05-24,2024-05-27,2024-05-31,Calgary WH,Quebec,Canada Post,Electronics,96,2303,55.86,Late
SHP101962,2024-12-10,2024-12-16,2024-12-17,Montreal WH,British Columbia,UPS,Home Goods,102,1851,143.3,Late
SHP101963,2024-01-28,2024-02-05,2024-01-30,Vancouver WH,Alberta,FedEx,Home Goods,151,1897,268.56,On Time
SHP101964,2024-03-06,2024-03-13,2024-03-14,Vancouver WH,Ontario,DHL,Medical Supplies,62,3418,90.69,Late
SHP101965,2024-06-11,2024-06-19,2024-06-20,Vancouver WH,Ontario,UPS,Electronics,46,3597,124.65,Late
SHP101966,2024-08-16,2024-08-23,2024-08-19,Toronto WH,Ontario,FedEx,Electronics,87,1327,256.9,On Time
SHP101967,2024-09-17,2024-09-20,2024-09-26,Montreal WH,British Columbia,UPS,Home Goods,99,614,192.99,Late
SHP101968,2024-06-12,2024-06-18,2024-06-22,Vancouver WH,Ontario,FedEx,Electronics,39,244,230.45,Late
SHP101969,2024-10-27,2024-11-04,2024-11-03,Toronto WH,Ontario,UPS,Apparel,143,756,79.92,On Time
SHP101970,2024-10-29,2024-11-05,2024-11-04,Montreal WH,Ontario,UPS,Medical Supplies,53,823,220.62,On Time
SHP101971,2024-10-13,2024-10-22,2024-10-26,Vancouver WH,Quebec,Canada Post,Apparel,192,2827,83.73,Late
SHP101972,2024-01-10,2024-01-14,2024-01-20,Calgary WH,Quebec,Canada Post,Home Goods,191,3807,296.45,Late
SHP101973,2024-07-13,2024-07-17,2024-07-27,Toronto WH,British Columbia,FedEx,Home Goods,80,2779,176.77,Late
SHP101974,2024-04-27,2024-05-05,2024-05-10,Toronto WH,Ontario,DHL,Electronics,16,1846,214.78,Late
SHP101975,2024-09-26,2024-10-02,2024-10-08,Vancouver WH,British Columbia,Canada Post,Electronics,104,1240,53.15,Late
SHP101976,2024-03-20,2024-03-29,2024-03-30,Vancouver WH,Ontario,UPS,Home Goods,70,4611,90.18,Late
SHP101977,2024-04-02,2024-04-10,2024-04-04,Toronto WH,Ontario,Canada Post,Home Goods,194,473,59.13,On Time
SHP101978,2024-09-22,2024-09-25,2024-10-04,Calgary WH,Ontario,Canada Post,Apparel,141,4131,129.25,Late
SHP101979,2024-11-27,2024-12-04,2024-12-01,Calgary WH,British Columbia,FedEx,Apparel,108,3249,99.56,On Time
SHP101980,2024-12-15,2024-12-18,2024-12-25,Montreal WH,British Columbia,Canada Post,Electronics,47,1792,225.22,Late
SHP101981,2024-12-26,2024-12-30,2025-01-07,Vancouver WH,Ontario,Canada Post,Apparel,9,1734,50.44,Late
SHP101982,2024-09-13,2024-09-20,2024-09-16,Calgary WH,Alberta,UPS,Electronics,191,4925,230.58,On Time
SHP101983,2024-05-12,2024-05-20,2024-05-25,Montreal WH,British Columbia,Canada Post,Electronics,34,3942,32.8,Late
SHP101984,2024-10-02,2024-10-05,2024-10-07,Calgary WH,Quebec,UPS,Medical Supplies,157,944,76.56,Late
SHP101985,2024-09-20,2024-09-25,2024-09-25,Vancouver WH,British Columbia,Canada Post,Electronics,165,1511,241.75,On Time
SHP101986,2024-06-19,2024-06-25,2024-06-22,Montreal WH,Ontario,Canada Post,Apparel,171,4081,227.98,On Time
SHP101987,2024-01-01,2024-01-10,2024-01-05,Montreal WH,Alberta,DHL,Home Goods,86,4526,153.37,On Time
SHP101988,2024-11-08,2024-11-17,2024-11-22,Montreal WH,Ontario,Canada Post,Home Goods,115,858,34.0,Late
SHP101989,2024-03-04,2024-03-10,2024-03-08,Calgary WH,Quebec,UPS,Apparel,64,3560,190.77,On Time
SHP101990,2024-10-10,2024-10-15,2024-10-12,Vancouver WH,British Columbia,UPS,Home Goods,152,229,133.88,On Time
SHP101991,2024-04-30,2024-05-04,2024-05-07,Montreal WH,British Columbia,FedEx,Electronics,199,2417,108.63,Late
SHP101992,2024-04-16,2024-04-23,2024-04-25,Toronto WH,Ontario,FedEx,Home Goods,34,177,199.31,Late
SHP101993,2024-06-23,2024-06-29,2024-07-06,Vancouver WH,Ontario,DHL,Apparel,176,3928,142.25,Late
SHP101994,2024-07-22,2024-07-27,2024-07-26,Toronto WH,Quebec,UPS,Home Goods,12,2615,45.88,On Time
SHP101995,2024-06-13,2024-06-21,2024-06-19,Toronto WH,Alberta,UPS,Electronics,151,1613,276.47,On Time
SHP101996,2024-10-31,2024-11-09,2024-11-02,Montreal WH,Quebec,UPS,Electronics,97,2840,237.98,On Time
SHP101997,2024-04-29,2024-05-04,2024-05-10,Montreal WH,Alberta,DHL,Apparel,121,2947,35.79,Late
SHP101998,2024-02-13,2024-02-17,2024-02-21,Calgary WH,British Columbia,UPS,Apparel,141,1774,167.02,Late
SHP101999,2024-11-07,2024-11-11,2024-11-18,Calgary WH,Alberta,FedEx,Apparel,87,3871,43.35,Late
